,Figurinha,Sim 1,Sim 2,Sim 3,Sim 4,Sim 5,Sim 6,Sim 7,Sim 8,Sim 9,Sim 10,Sim 11,Sim 12,Sim 13,Sim 14,Sim 15,Sim 16,Sim 17,Sim 18,Sim 19,Sim 20,Sim 21,Sim 22,Sim 23,Sim 24,Sim 25,Sim 26,Sim 27,Sim 28,Sim 29,Sim 30,Sim 31,Sim 32,Sim 33,Sim 34,Sim 35,Sim 36,Sim 37,Sim 38,Sim 39,Sim 40,Sim 41,Sim 42,Sim 43,Sim 44,Sim 45,Sim 46,Sim 47,Sim 48,Sim 49,Sim 50,Sim 51,Sim 52,Sim 53,Sim 54,Sim 55,Sim 56,Sim 57,Sim 58,Sim 59,Sim 60,Sim 61,Sim 62,Sim 63,Sim 64,Sim 65,Sim 66,Sim 67,Sim 68,Sim 69,Sim 70,Sim 71,Sim 72,Sim 73,Sim 74,Sim 75,Sim 76,Sim 77,Sim 78,Sim 79,Sim 80,Sim 81,Sim 82,Sim 83,Sim 84,Sim 85,Sim 86,Sim 87,Sim 88,Sim 89,Sim 90,Sim 91,Sim 92,Sim 93,Sim 94,Sim 95,Sim 96,Sim 97,Sim 98,Sim 99,Sim 100,Valores,Teóricos
180,181,1,1,3,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,4,1,1,1,1,1,2,1,2,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,3,1,1,1,1,5,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1.3956043956043955,0.5521072334259147
181,182,1,3,2,3,2,1,1,1,1,1,3,1,1,3,4,2,2,2,3,1,2,3,1,2,1,1,1,1,2,3,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,3,1,2,1,2,2,1,1,1,1,1,1,2,1,1,3,2,1,2,1,1,1,1,3,1,2,1,2,1,1,1,1,1,1,1,1,2,1,3,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1.3986784140969164,0.5576228919637486
182,183,1,1,1,1,1,3,1,1,1,1,1,1,2,1,2,5,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,4,1,1,1,1,1,1,6,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,5,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1.401766004415011,0.5631819267186137
183,184,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,3,1,1,3,1,1,1,3,2,1,1,2,2,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,1,3,2,3,2,1,1,1,2,1,1,1,1,3,1,2,2,1,2,1,4,3,1,1,2,1,3,1,1,1,1,1,1,3,1,1,1,4,1,1,1,4,1,1.404867256637168,0.5687847521340748
184,185,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,1,3,1,1,1,2,1,3,2,1,1,1,2,1,1,2,2,3,2,1,1,1,2,2,4,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,1,1,1,2,1,2,1,2,2,1,1,3,1,2,2,1,1,1,1,1,1.4079822616407982,0.574431787454339
185,186,1,4,1,2,2,1,1,1,3,1,3,1,1,1,1,3,1,2,1,1,1,1,2,2,1,1,1,1,5,1,1,2,1,2,1,2,1,1,1,1,1,4,1,2,2,1,1,1,1,3,1,1,1,4,2,2,1,1,1,1,2,1,1,1,1,1,2,3,1,1,1,1,2,2,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,2,1.4111111111111112,0.5801234567901234
186,187,1,1,1,2,4,5,1,1,1,1,2,3,2,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,4,2,1,1,2,1,1,1,1,1,1,1,2,1,3,1,1,2,2,1,1,1,2,1,1,1,1,1,1,6,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1.4142538975501113,0.5858601891855695
187,188,1,1,2,1,1,1,1,1,1,2,3,1,2,1,3,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,3,3,5,1,1,1,2,1,3,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,3,1,1,2,1.4174107142857142,0.5916424186862245
188,189,2,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,1,1,1,1,1.4205816554809843,0.5974705844081097
189,190,1,1,4,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,3,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,4,1,1,1,1,1,3,1,1,2,4,2,1,1,1,2,3,3,2,5,2,2,2,1,4,4,2,1,1,1.4237668161434978,0.6033451306078947
190,191,2,2,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,3,2,2,1,3,1,4,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,3,1,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,3,1,1.4269662921348314,0.6092665067541977
191,192,1,1,1,1,1,1,1,1,1,1,1,5,1,3,2,1,3,2,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,3,2,2,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,6,1,1,3,1,1,1,1.4301801801801801,0.6152351676000325
192,193,2,1,1,1,2,5,2,1,3,1,1,1,2,3,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,5,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,4,2,1,1,1.4334085778781038,0.6212515732564242
193,194,1,2,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,7,1,1,1,1,1,1,2,1,1,2,1,2,2,3,2,1,1,1,2,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1.4366515837104072,0.627316189267214
194,195,1,1,2,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,2,1,2,1,1,1,3,1,2,1,1,6,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1.439909297052154,0.6334294866850746
195,196,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,2,1,1,1,1,1,3,1,2,9,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,4,1,1,2,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1.4431818181818181,0.6395919421487604
196,197,1,2,1,1,3,1,2,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,4,1,5,1,1,2,2,4,1,1,1,1,1,2,1,1,1,2,1,1,1,1,4,2,2,3,1,1,1,1,3,1,1,1,2,1,3,1,2,1,2,1,2,1,1,2,1,1,1.4464692482915718,0.6458040379616129
197,198,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,1,4,2,2,1,1,1,1.4497716894977168,0.6520662621713476
198,199,2,1,1,1,1,1,1,2,1,3,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,4,1,1,1,2,1,2,1,1,1,2,1,1,1,4,1,1,1,1,5,2,1,1,1,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,2,3,2,1,1,1,1,2,1,3,1,1,1,2,1.4530892448512587,0.6583791086511424
199,200,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,3,1,1,1,1,1,1,1,2,1,1,1,1,5,1,1,3,1,2,3,1,1,1,1,4,1,1,1,1,4,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,3,3,2,1,1,2,1,2,1,1,1,1,1,1,1,3,2,1,2,1,3,1,1,1,2,1,2,1,1.4564220183486238,0.6647430771820554
200,201,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,1,3,1,1,1,1,1,4,1,4,3,1,1,2,2,4,1,2,1,1,1,2,1,1,3,1,5,1,3,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1.4597701149425288,0.6711586735367948
201,202,1,1,1,1,1,1,1,2,3,4,2,2,1,1,1,1,2,1,1,1,1,1,1,3,1,2,2,1,2,1,1,2,1,4,2,1,1,3,1,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,3,1,1,1,1,1,4,1,1,5,1,1,2,3,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1.4631336405529953,0.6776264095648665
202,203,1,5,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,4,3,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,3,1,1,2,2,1,1,1,3,1,1,1,1,2,2,1,1,1,3,2,1,1,1,1,1,3,1,4,1,1,1,2,1,1,1,1,1,3,1,2,1,1,1,1,1,4,1,1,2,1,1.466512702078522,0.6841468032791257
203,204,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,3,1,1,2,1,1,1,1,2,1,1,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,4,1,1,1,2,1,2,2,2,1,1,1,1,1.4699074074074074,0.6907203789437586
204,205,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,2,2,1,2,1,1,3,1,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,3,5,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1.4733178654292343,0.6973476671637211
205,206,1,1,1,1,2,1,1,3,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,3,2,1,1,2,2,1,1,3,1,1,1,2,1,1,2,1,1,4,5,1,1,1,1,1,1,2,1,1,3,3,1,1,2,3,1,1,2,1,1,2,2,2,1,1.4767441860465116,0.7040292049756626
206,207,1,4,1,1,2,1,2,4,2,1,1,1,1,1,5,4,1,1,2,2,3,1,1,1,1,1,2,2,1,3,1,2,2,1,3,2,1,1,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,5,1,1,2,1,1,1,2,1,1,2,1.4801864801864801,0.7107655359403611
207,208,2,1,1,1,1,3,3,1,1,2,1,1,1,1,3,1,1,1,2,2,1,1,3,2,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,3,1,2,3,1,1,1,2,1,4,1,1,1,1,1,1,1,1,2,1,2,1.483644859813084,0.7175572102367019
208,209,2,1,2,1,1,2,1,1,1,1,2,3,3,2,1,1,1,2,6,2,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,3,1,1,1,1,4,2,2,1,2,1,1,3,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,3,1,2,1,2,2,1,1,3,1.4871194379391102,0.7244047847572246
209,210,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,6,2,1,2,1,2,2,1,1,2,3,1,1,1,3,5,1,2,2,4,2,1,1,1,1,2,2,1,1,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,4,2,1,1,2,1,1,1,1,1,1,1,4,2,1,1,1,1,2,3,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1.4906103286384977,0.7313088232052724
210,211,2,4,3,1,1,2,1,1,3,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,4,1,3,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,4,1,1,2,1,2,1,1,2,1,2,3,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,3,5,1.4941176470588236,0.7382698961937716
211,212,1,1,1,2,1,1,1,2,2,2,1,3,1,3,1,2,2,1,1,1,1,1,1,2,1,3,1,2,1,3,2,2,1,2,2,2,1,1,3,1,1,1,5,1,4,1,3,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,4,1,2,3,1,1,1.4976415094339623,0.7452885813456747
212,213,2,1,2,2,1,1,3,1,5,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,3,1,2,4,2,1,1,2,1,2,2,1,1,1,1,1,1,1,3,4,1,1,1,1,1,2,2,1,1,1,1,1,4,1,1,2,1,2,2,1,1,1,1,4,1.5011820330969268,0.7523654633960957
213,214,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,5,1,1,2,1,4,5,1,1,2,1,1,3,1,1,2,2,4,2,2,1,1,1,3,2,1,1,1,1,2,1,1,1,4,1,1,1,1,2,3,1,1,1,1,3,2,1,1,2,1,2,1,2,1,2,2,6,1,3,1,1,1,1,1,1,2,1,5,2,1.504739336492891,0.7595011342961748
214,215,3,4,1,2,1,1,1,1,1,1,1,2,2,5,2,2,1,1,2,2,1,2,2,2,3,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,3,1,6,1,1,2,2,1,2,1,3,2,1,1,1,1,1,2,3,2,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,4,1.508313539192399,0.7666961933187016
215,216,3,1,1,2,8,2,1,1,4,2,2,2,1,2,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,2,3,2,1,2,1,2,1,3,1,1,1,1,1,1,1,2,3,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,2,3,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1.5119047619047619,0.7739512471655329
216,217,2,1,1,1,2,2,1,4,1,2,2,3,1,1,1,1,2,1,1,1,1,2,3,1,1,2,1,1,3,1,2,2,2,2,1,1,1,1,1,1,3,3,1,1,1,2,2,5,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,3,2,1,2,2,1,6,1,4,1,3,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,3,2,2,1,1,2,2,1.5155131264916468,0.7812669100768393
217,218,1,1,1,2,2,1,3,1,1,1,1,1,1,3,1,1,1,2,2,2,2,1,1,3,1,1,1,4,3,2,1,2,1,1,1,3,2,1,2,1,4,2,1,1,1,2,2,1,3,2,1,1,1,1,2,4,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,3,2,1,2,2,1,1,4,1,1,1,1,1,1,3,1.5191387559808613,0.7886438039422174
218,219,1,2,2,3,1,1,3,1,1,3,2,1,2,2,1,4,2,1,1,1,1,2,1,1,1,1,2,3,1,1,1,1,1,1,2,3,1,1,1,1,3,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,4,1,1,1,1.5227817745803358,0.7960825584137007
219,220,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,3,1,1,2,1,1,1,2,2,1,1,1,3,1,3,1,1,1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,3,2,1,1,5,1,1,1,1,2,1,1,3,2,1,1,1,4,3,1,3,1,1,1,1,1,2,1,1,3,3,1,2,1,2,1,3,4,1,2,1.5264423076923077,0.8035838110207101
220,221,1,2,1,2,1,3,2,1,1,1,1,2,1,2,1,1,2,1,3,1,3,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,5,1,1,2,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,2,3,1,1,1,2,1.5301204819277108,0.8111482072869792
221,222,1,1,1,1,1,1,2,2,2,2,1,1,3,1,1,1,2,4,1,1,3,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,3,3,2,2,2,4,2,1,1,2,3,1,3,1,1,2,2,1,1,1,1,2,1,1,1,1,3,1,1,3,1,1,1,1,1,3,2,1,1,2,1,2,3,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1.5338164251207729,0.8187764008494948
222,223,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,3,1,1,1,1,4,1,1,2,2,1,1,1,2,1,1,1,4,4,1,1,1,2,2,3,1,1,2,1,1,1,2,4,1,2,3,1,1,2,1,1,1,2,1,1,1,1,1,1,4,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,4,2,1,1,1,1,2,1,1,1.5375302663438257,0.8264690535794899
223,224,1,1,3,2,1,3,1,1,1,1,2,4,1,1,2,1,1,1,1,1,2,1,1,1,2,6,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,4,3,1,3,1,1,1,2,5,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,3,3,1,1,1,1.5412621359223302,0.834226835705533
224,225,1,1,1,1,4,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,3,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,4,1,3,2,1,1,2,3,1,1,1,2,2,6,1,2,1,2,3,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1.5450121654501217,0.8420504259387525
225,226,3,1,1,1,2,1,1,4,2,1,3,1,1,2,3,1,3,1,2,1,1,1,5,1,1,1,2,1,1,2,3,1,1,2,1,1,1,1,3,1,1,4,1,4,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,4,2,1,1,1,1,1,1,3,3,2,1,2,6,1,1,1,1,1,1,1,1,4,1,2,2,2,5,4,2,3,1,2,2,4,1,1,1.548780487804878,0.849940511600238
226,227,1,3,1,2,2,1,2,2,5,2,1,1,1,1,1,1,1,2,1,1,3,5,1,1,4,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,1,4,3,1,1,1,3,2,1,1,1,2,5,2,1,1,1,3,1,1,2,1,2,8,1,3,2,1,2,1,2,1,1,2,1,3,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1.5525672371638142,0.857897788750665
227,228,1,4,5,2,1,1,1,1,2,1,2,1,3,1,3,1,1,2,1,1,3,2,4,3,1,4,1,1,2,2,1,1,2,2,3,1,1,1,2,3,2,2,1,1,1,4,1,1,2,1,1,1,1,3,2,2,1,2,4,3,1,2,2,1,2,3,1,1,1,3,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,3,2,1,1.5563725490196079,0.8659229623221838
228,229,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,3,1,1,2,3,4,1,1,1,1,2,1,1,1,1,1,2,1,2,1,3,1,2,1,4,1,1,1,2,1,1,3,1,1,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1.5601965601965602,0.8740167462526185
229,230,2,1,1,1,3,1,1,1,3,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,3,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,2,1,3,1,1,1,4,2,2,3,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,3,1,2,1,1,2,2,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,1,4,1,1.564039408866995,0.8821798636220243
230,231,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,2,1,3,1,1,2,1,1,2,1,2,1,2,1,3,2,1,2,1,4,2,2,1,1,1,1,2,1,1,1,1,2,1,3,3,1,8,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,5,1,5,1,4,1,4,1,1,1,1,1,1,1,1.5679012345679013,0.8904130467916476
231,232,1,1,3,2,1,1,3,1,4,1,1,1,6,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,2,1,1,2,1,2,1,5,2,1,3,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,5,2,2,1,2,3,1,1,1,3,2,3,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,1,1,1,1,2,1,1,2,1.5717821782178218,0.8987170375453387
232,233,2,1,1,1,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,3,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,3,1,1,6,1,4,3,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,1,1,2,1,1,5,1,1,1,2,1,1,1,1,3,1,1,3,1,2,2,2,2,2,2,1,2,1.5756823821339951,0.9070925872334661
233,234,2,1,2,1,4,1,1,1,1,2,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,4,1,3,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,1,1,2,2,1,1,1,1,1,2,1,2,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,4,2,1,1,2,1,2,1,1.5796019900497513,0.9155404569193832
234,235,4,1,3,1,2,1,3,1,4,1,2,1,1,3,2,1,2,1,2,1,1,1,1,1,3,1,5,1,1,2,1,1,2,1,1,3,1,2,6,1,2,1,1,2,3,2,2,4,2,1,1,2,4,1,1,3,2,1,1,2,1,3,7,1,1,1,2,1,1,2,3,1,1,2,2,1,2,3,2,1,1,1,1,1,1,1,4,2,1,1,3,1,1,1,1,1,1,4,1,1,1.5835411471321696,0.9240614175284979
235,236,1,1,1,1,2,1,1,4,1,2,1,1,1,1,3,3,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,3,2,1,2,1,1,1,1,2,1,1,3,3,2,3,1,2,1,1,3,2,1,1,1,2,1,1,1,1,2,1,1,1,4,1,2,1,1,1,2,1,1,1,1,2,1,1,3,1,5,1,2,5,2,3,2,3,2,2,2,1,2,1,3,7,2,1,1,1,1.5875,0.93265625
236,237,1,2,3,3,2,1,1,3,1,1,3,1,2,2,1,3,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,4,2,4,1,1,1,3,1,1,2,2,2,2,1,1,1,2,3,1,1,1,1,1,2,1,2,2,1,4,1,3,1,2,1,2,2,2,1,2,1,1,2,1,1,1,5,1,3,2,1,1.5914786967418546,0.9413257454412974
237,238,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,3,2,1,1,1,3,1,1,2,1,1,2,1,1,1,1,2,4,3,2,1,4,2,1,2,1,1,1,3,3,2,1,1,2,6,1,1,1,1,2,2,2,1,1,1,1,2,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1.5954773869346734,0.9500707052852201
238,239,1,1,1,1,1,3,2,3,1,1,5,1,1,1,1,1,2,1,1,1,3,2,3,1,2,1,1,1,1,2,1,4,2,1,1,1,3,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,3,4,1,4,1,1,2,2,2,1,1,1,1,1,1,2,5,1,1,4,3,1,1,2,1,1,3,5,1,1,2,1.5994962216624684,0.9588919414500441
239,240,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,2,5,1,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,6,1,1,1,1,1,2,1,2,3,1,2,1,5,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,7,5,1,2,1,1,2,1,2,1,1,1,1,1,6,4,2,1,1,2,1,2,2,1,1,1,2,1,1,2,1.6035353535353536,0.9677902765023977
